Age,Years_joining_as_customer,Recency,Income,KidHome,TeenHome,Complaints,Cmp1,Cmp2,Cmp3,Cmp4,Cmp5,Cmp6,WineSales,FruitSales,MeatSales,FishSales,SweetSales,GoldSales,CatalogPurchases,DealPurchases,StorePurchases,WebPurchases,WebVisitsMonth,Education_Graduation,Education_PhD,Education_Master,Education_Others,Marital_Status_Single,Marital_Status_Together,Marital_Status_Married,Marital_Status_Divorced,Marital_Status_Widow,Marital_Status_Others
-1.355794767443051,0.04528441022429857,-1.5352286822513164,-1.2095955708317807,1.0455521310192715,-0.9285249556600381,-0.09911709515630175,0,0,1,0,0,1,-0.8934181887388627,-0.3283319500127601,-0.6826855623153948,-0.6868380244913473,-0.5342909119121084,-0.25683219248188266,-0.5682962963104898,-0.1656515439447743,-1.1749896903411097,-0.7629546261025396,0.28815937567185085,1,0,0,0,0,1,0,0,0,0
-1.6058137005429136,0.04528441022429857,-1.014020599569256,-0.660913002371385,1.0455521310192715,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.8904715956518824,-0.558641259828958,-0.7136694390119523,-0.6138617763128176,-0.5828311803665136,-0.6967088560001533,-0.9077099558500576,-0.6816283626435691,-0.868736538701421,-1.1277160422049288,0.7010539176286554,0,0,1,0,1,0,0,0,0,0
-0.605737968143463,1.495127904782547,0.02839556579486504,0.061253821505441904,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,0.2911122322272215,0.6952649825036746,0.2335519342828071,0.3713175740973352,2.9848785510322657,-0.3524575541162893,0.1105310227686458,0.8663020934528153,0.05002291621764506,-0.03343179389776121,-0.5376297082417583,1,0,0,0,0,1,0,0,0,0
-1.6891533449095346,0.04528441022429857,0.9665701146225739,1.1309756479508186,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,0.5445192377075281,1.1302936788231592,0.6894575485321539,1.9767950340249913,0.31516378603998196,0.756796640842828,1.468185660926917,-0.6816283626435691,1.5812886744160886,-0.3981932100001504,-1.776313334112172,1,0,0,0,0,0,0,1,0,0
-0.10570010194373763,0.04528441022429857,1.4182837862803597,0.8821858536720828,1.0455521310192715,2.7535242593735747,-0.09911709515630175,0,0,0,0,0,0,1.61413252828138,0.8488045223811398,1.410939248751994,0.3713175740973352,0.04819230954075354,0.5464208452471334,0.7893583418477814,2.414232549549199,-0.25623023542204365,-0.7629546261025396,-0.12473516628495372,1,0,0,0,0,0,0,0,1,0
1.3944134966554385,1.495127904782547,0.7233396760376123,0.989943935242442,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,2.76035723911672,0.18346651624545723,0.7248676933282197,-0.30371272155406576,0.14527284644956387,-0.5437082773851026,1.468185660926917,-0.1656515439447743,-0.5624833870617323,-0.03343179389776121,0.7010539176286554,0,0,0,1,0,1,0,0,0,0
-0.9390965456099466,1.495127904782547,-0.11059325625368442,-0.3237975526980768,1.0455521310192715,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.3600848399954268,0.26023628618418987,0.291093419576414,0.8821513113470439,1.0918080813104647,0.06829403707510004,-0.228882636770922,1.8982557308504049,0.05002291621764506,2.155136702716574,1.5268430015422645,1,0,0,0,0,0,0,0,1,0
-1.355794767443051,0.04528441022429857,1.2098005532075353,1.5734250133536432,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,1,0,0,0,1,0,1.13383785510359,-0.12361256350947318,-0.2223536799665397,1.3200088004182229,2.912068148350658,-0.04645639688618797,0.7893583418477814,-0.6816283626435691,1.5812886744160886,0.6960910383070171,-1.3634187921553673,1,0,0,0,0,1,0,0,0,0
0.3943377642559877,0.04528441022429857,1.6615142248653212,0.689738365468415,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,0.30584519766212304,3.740465856740068,-0.06743429648375196,2.0497712822035212,1.8927225108081496,0.24041968801703206,1.1287720013873492,-0.1656515439447743,1.5812886744160886,1.0608524544094065,-0.5376297082417583,1,0,0,0,1,0,0,0,0,0
0.5610170529892295,-1.40455908433395,1.2445477587196727,0.9301608776513393,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,1,0,0,0,0,0,-0.047745972775514026,0.10669674630672464,1.0922479455874021,0.4625378843204974,0.14527284644956387,2.975305030761063,0.7893583418477814,-0.6816283626435691,-0.5624833870617323,-0.03343179389776121,-1.3634187921553673,1,0,0,0,0,0,0,0,1,0
-1.0224361899765675,0.04528441022429857,0.7928340870618871,-0.9298390129087328,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.7785010583466306,-0.5330513365160471,-0.6605542218178536,-0.6868380244913473,-0.558561046139311,-0.4863330604044587,-0.9077099558500576,0.3503252747540205,-0.5624833870617323,-0.7629546261025396,-0.12473516628495372,1,0,0,0,1,0,0,0,0,0
0.8110359860890922,0.04528441022429857,0.41061482642837605,-0.724488706519935,2.9052637083240413,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.7519817205638079,-0.6354110297676906,-0.5941602003252303,-0.6503499004020824,-0.6556415830481214,-0.5437082773851026,-0.228882636770922,0.3503252747540205,-1.1749896903411097,-0.7629546261025396,1.11394845958546,0,0,0,1,0,1,0,0,0,0
-1.1891154787098093,0.04528441022429857,-0.5970541334236075,-0.08372693555656535,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.5103610874314225,0.5161355193132986,-0.3374366505537535,0.49902600840976236,0.8248366048112362,-0.6393336390195093,-0.228882636770922,-0.1656515439447743,0.35627606785733373,0.33132962220462797,-0.12473516628495372,0,0,0,1,0,1,0,0,0,0
1.2277342079221967,-1.40455908433395,1.4182837862803597,1.510865894880285,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,1,0,2.097373794546151,0.1322866696196355,1.1586419670800256,0.444293822275865,0.8733768732656414,0.6611712792084214,1.1287720013873492,-0.6816283626435691,-0.5624833870617323,-0.03343179389776121,-1.776313334112172,0,0,0,1,0,0,0,1,0,0
-0.18903974631035853,0.04528441022429857,0.3063732098919639,0.8367131944317606,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,1,0,0,0,1.1750901583213142,-0.12361256350947318,0.36191370916854554,0.8639072493024115,0.38797418872158973,0.5464208452471334,-0.228882636770922,-0.1656515439447743,0.6625292194970225,0.6960910383070171,-1.3634187921553673,1,0,0,0,0,1,0,0,0,0
0.977715274822334,-1.40455908433395,-1.0835150105935305,0.036816665851786425,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.8256465477383156,-0.6610009530806015,-0.7048169028129359,-0.63210583835745,-0.6556415830481214,-0.849709434615204,-0.9077099558500576,-0.6816283626435691,-0.868736538701421,-1.1277160422049288,-0.5376297082417583,0,0,1,0,0,1,0,0,0,0
1.3110738522888175,0.04528441022429857,1.1055589366711234,-0.034422530309750045,1.0455521310192715,2.7535242593735747,-0.09911709515630175,0,0,0,0,0,0,-0.8668988509560399,-0.6610009530806015,-0.7313745114099852,-0.6868380244913473,-0.6556415830481214,-0.8305843622883227,-0.9077099558500576,-0.6816283626435691,-0.868736538701421,-1.492477458307318,-0.12473516628495372,0,0,0,1,0,0,0,1,0,0
0.7276963417224713,0.04528441022429857,1.5920198138410464,-0.8934765252960934,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.858059071695099,-0.4562815665773145,-0.6826855623153948,-0.5043974040450228,-0.558561046139311,-0.79233421763456,-0.9077099558500576,-0.1656515439447743,-0.5624833870617323,-1.1277160422049288,0.7010539176286554,1,0,0,0,0,1,0,0,0,0
-0.10570010194373763,0.04528441022429857,0.9665701146225739,0.5245040938006582,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,1,0,1,1,1,1.7968212996741593,-0.40510171995149274,-0.17366473087194928,-0.4496652179111254,-0.6556415830481214,1.6174248955524884,0.1105310227686458,-0.6816283626435691,1.8875418260557772,2.519898118818963,0.7010539176286554,0,0,1,0,1,0,0,0,0,0
0.14431883115612504,0.04528441022429857,1.3140421697439475,0.5272801546829134,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,0.7566739399701103,0.15787659293254638,1.1807733075775666,-0.17600428724163858,0.1210027122223613,0.18304447103638805,1.8075993204664849,-0.6816283626435691,0.05002291621764506,-0.7629546261025396,-1.776313334112172,1,0,0,0,0,0,0,0,1,0
-0.8557569012433257,0.04528441022429857,1.1055589366711234,0.22418122567949375,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.11257102068908083,0.1322866696196355,-0.35514172295178636,-0.48615334200039034,0.5093248598576027,-0.42895784342381466,-0.228882636770922,0.3503252747540205,1.2750355227763999,-0.3981932100001504,-0.5376297082417583,1,0,0,0,0,1,0,0,0,0
-0.10570010194373763,1.495127904782547,-1.6394702987877283,-0.979417114298869,1.0455521310192715,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,1,-0.8993113749128233,-0.22597225676111665,-0.6295703451212961,-0.3219567835986982,-0.6313714488209188,-0.10383161386683197,-0.9077099558500576,-0.1656515439447743,-0.868736538701421,-0.7629546261025396,1.5268430015422645,1,0,0,0,0,0,0,1,0,0
-0.18903974631035853,0.04528441022429857,0.13263718233127714,-0.30772767914023297,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.5840259146059302,-0.5330513365160471,-0.4835034978375248,-0.5591295901789202,-0.6313714488209188,-0.7158339283270346,-0.9077099558500576,1.38227891215161,-0.5624833870617323,0.33132962220462797,1.11394845958546,1,0,0,0,1,0,0,0,0,0
1.5610927853886802,0.04528441022429857,1.0013173201347112,1.1795762631148086,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.15676991699378545,0.5417254426262094,1.7915983053097013,0.2618532018295404,0.1210027122223613,-0.562833349711984,0.1105310227686458,-0.6816283626435691,0.05002291621764506,0.33132962220462797,-1.776313334112172,1,0,0,0,1,0,0,0,0,0
0.8110359860890922,0.04528441022429857,-1.3267454491784922,-0.2885689491077671,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.43964285334389513,-0.6610009530806015,-0.6472754175193289,-0.6503499004020824,-0.6313714488209188,-0.25683219248188266,-0.5682962963104898,0.3503252747540205,-0.5624833870617323,-0.03343179389776121,0.7010539176286554,1,0,0,0,0,0,0,0,1,0
0.8110359860890922,0.04528441022429857,0.5843508539890628,0.22762197719552843,-0.8141594462854983,0.9124996518567683,10.089076949067765,0,0,0,0,0,0,-0.25695408195111596,2.000351071462129,0.003385993108379591,1.1740563040611631,1.23742888667368,0.756796640842828,-0.228882636770922,0.3503252747540205,0.6625292194970225,1.7903752866141847,0.7010539176286554,1,0,0,0,0,1,0,0,0,0
0.8943756304557131,0.04528441022429857,1.1055589366711234,-0.73715692801079,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.7254623827809851,-0.6354110297676906,-0.6738330261163783,-0.63210583835745,-0.6071013145937162,-0.7349590006539161,-0.5682962963104898,0.8663020934528153,-0.5624833870617323,-0.7629546261025396,-0.12473516628495372,0,0,0,1,0,0,0,0,0,1
1.3110738522888175,0.04528441022429857,-0.14534046176582177,-0.061244752355202305,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,0.3971895833585126,-0.40510171995149274,-0.41268320824539323,-0.6868380244913473,-0.41294024077609554,0.06829403707510004,-0.5682962963104898,0.8663020934528153,0.6625292194970225,1.4256138705117956,1.11394845958546,1,0,0,0,0,1,0,0,0,0
1.644432429755301,1.495127904782547,-1.5352286822513164,-0.09303260442947736,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,1,0,0,1,0.6240772510559964,-0.4562815665773145,0.24240447048182356,-0.10302803906310874,0.5335949940848052,-0.04645639688618797,0.7893583418477814,0.8663020934528153,0.35627606785733373,2.155136702716574,1.11394845958546,0,1,0,0,0,0,0,0,1,0
0.8943756304557131,1.495127904782547,1.4877781973046342,-1.0088198999813474,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.7755544652596503,0.5417254426262094,-0.5144873745340823,-0.30371272155406576,-0.1702388985040697,-0.37158262644317064,-0.5682962963104898,-0.1656515439447743,-0.25623023542204365,-0.3981932100001504,0.28815937567185085,0,0,1,0,0,0,0,0,1,0
0.4776774086226086,0.04528441022429857,-1.3962398602027668,-0.13655029121750703,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.3954439570391905,-0.2003823334482058,-0.3861255996483439,-0.17600428724163858,-0.5100207776849058,-0.390707698770052,-0.228882636770922,0.3503252747540205,0.35627606785733373,-0.3981932100001504,-0.9505242501985629,0,0,0,1,1,0,0,0,0,0
-0.3557190350436003,0.04528441022429857,0.37586762091623865,-0.5212106709305673,1.0455521310192715,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.8521658855211384,-0.4818714898902253,-0.6605542218178536,-0.6868380244913473,-0.6313714488209188,-0.390707698770052,-0.5682962963104898,-0.6816283626435691,-1.1749896903411097,-0.7629546261025396,0.7010539176286554,0,1,0,0,0,1,0,0,0,0
0.7276963417224713,-1.40455908433395,-0.7012957499600196,1.0234912625237802,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,1,0,0,0,0,0,0.37067024557568984,-0.09802264019656232,0.9727387069006801,1.210544428150428,-0.12169863004966454,-0.19945697550123864,1.468185660926917,-0.6816283626435691,1.2750355227763999,2.155136702716574,-0.5376297082417583,1,0,0,0,0,0,0,0,1,0
0.3109981198893668,-1.40455908433395,1.2098005532075353,1.129059774947572,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,1,0,0,0,0,0,0.2999520114881624,-0.6610009530806015,1.8756973992003574,1.9950390960696238,-0.12169863004966454,-0.42895784342381466,0.4499446823082136,-0.6816283626435691,0.35627606785733373,0.6960910383070171,-0.9505242501985629,1,0,0,0,0,1,0,0,0,0
1.8111117184885428,0.04528441022429857,0.13263718233127714,1.008828969131587,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,0.17619510183498946,0.15787659293254638,2.083731999877244,-0.4496652179111254,0.38797418872158973,-0.6584587113463907,1.468185660926917,-0.6816283626435691,-0.25623023542204365,-0.03343179389776121,-1.776313334112172,0,1,0,0,0,0,0,0,1,0
-0.8557569012433257,0.04528441022429857,1.3140421697439475,0.4490812565912159,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,0.43844188657623695,-0.5330513365160471,-0.2754688971606384,-0.4131770938218605,-0.24304930118567744,0.16391939870950673,-0.5682962963104898,2.930209368247994,0.05002291621764506,2.519898118818963,1.11394845958546,1,0,0,0,0,1,0,0,0,0
-0.5223983237768421,0.04528441022429857,-0.5970541334236075,0.141642288743707,-0.8141594462854983,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,0.2233405912266744,0.8743944456940507,0.8665082725124827,1.4842053588199149,1.7956419738993394,3.587307345221266,1.1287720013873492,0.8663020934528153,0.6625292194970225,2.519898118818963,0.7010539176286554,1,0,0,0,0,0,0,0,1,0
0.6443566973558504,0.04528441022429857,-0.04109884522940969,0.8832415387963207,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,0.5798783547512918,1.181473525448981,0.45043907115870996,-0.03005179088457891,-0.0003479589136516209,0.18304447103638805,-0.228882636770922,0.8663020934528153,1.8875418260557772,1.7903752866141847,-0.12473516628495372,0,1,0,0,0,0,0,0,1,0
-0.605737968143463,0.04528441022429857,-0.6318013389357449,4.305068921492822,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.657690741780438,-0.6354110297676906,-0.6738330261163783,-0.6503499004020824,-0.6313714488209188,-0.8114592899614413,-0.9077099558500576,-1.1976051813423638,-1.4812428419807984,-1.492477458307318,-1.776313334112172,0,0,0,1,0,0,0,0,1,0
0.06097918678950415,0.04528441022429857,0.7928340870618871,-0.5980019888566143,1.0455521310192715,0.9124996518567683,-0.09911709515630175,0,0,0,0,0,0,-0.781447651433611,-0.558641259828958,-0.6915380985144112,-0.5408855281342877,-0.6556415830481214,-0.333332481789408,-0.5682962963104898,1.38227891215161,-0.5624833870617323,-0.7629546261025396,-0.12473516628495372,1,0,0,0,1,0,0,0,0,0
-2.18919121110926,-1.40455908433395,0.5496036484769254,-0.6829650916332437,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.896364781825843,-0.6098211064547797,-0.6959643666139194,-0.6503499004020824,-0.6556415830481214,-0.7732091453076787,-0.9077099558500576,-0.6816283626435691,-1.1749896903411097,-1.1277160422049288,0.28815937567185085,1,0,0,0,0,0,0,1,0,0
0.7276963417224713,0.04528441022429857,-0.7012957499600196,-0.8517574131641729,-0.8141594462854983,-0.9285249556600381,-0.09911709515630175,0,0,0,0,0,0,-0.7166226035200441,0.26023628618418987,-0.4171094763449015,0.006436333204686007,-0.1702388985040697,1.254048521341743,-0.5682962963104898,-0.6816283626435691,-0.5624833870617323,0.33132962220462797,0.7010539176286554,1,0,0,0,0,0,0,0,1,0
